,Start Year,ISO,Disaster Subgroup,share
129,1963,PRT,Hydrological,0.0
130,1964,PRT,Hydrological,0.0
131,1965,PRT,Hydrological,0.0
132,1966,PRT,Hydrological,0.0
133,1967,PRT,Hydrological,0.049568033473806145
134,1968,PRT,Hydrological,0.0
135,1969,PRT,Hydrological,0.0
136,1970,PRT,Hydrological,0.0
137,1971,PRT,Hydrological,0.0
138,1972,PRT,Hydrological,0.0
139,1973,PRT,Hydrological,0.0
140,1974,PRT,Hydrological,0.0
141,1975,PRT,Hydrological,0.0
142,1976,PRT,Hydrological,0.0
143,1977,PRT,Hydrological,0.0
144,1978,PRT,Hydrological,0.0
145,1979,PRT,Hydrological,0.12815152907409713
146,1980,PRT,Hydrological,0.0
147,1981,PRT,Hydrological,0.0
148,1982,PRT,Hydrological,0.0
149,1983,PRT,Hydrological,0.2550293868378626
150,1984,PRT,Hydrological,0.0
151,1985,PRT,Hydrological,0.0
152,1986,PRT,Hydrological,0.0
153,1987,PRT,Hydrological,0.0
154,1988,PRT,Hydrological,0.0
155,1989,PRT,Hydrological,0.0
156,1990,PRT,Hydrological,0.0
157,1991,PRT,Hydrological,0.0
158,1992,PRT,Hydrological,0.0
159,1993,PRT,Hydrological,0.0
160,1994,PRT,Hydrological,0.0
161,1995,PRT,Hydrological,0.0
162,1996,PRT,Hydrological,0.014803742745402146
163,1997,PRT,Hydrological,0.0
164,1998,PRT,Hydrological,0.0
165,1999,PRT,Hydrological,0.0
166,2000,PRT,Hydrological,0.0
167,2001,PRT,Hydrological,0.0
168,2002,PRT,Hydrological,0.0
169,2003,PRT,Hydrological,0.0
170,2004,PRT,Hydrological,0.0
171,2005,PRT,Hydrological,0.0
172,2006,PRT,Hydrological,0.0
173,2007,PRT,Hydrological,0.0
174,2008,PRT,Hydrological,0.0
175,2009,PRT,Hydrological,0.0
176,2010,PRT,Hydrological,0.8711798229874131
177,2011,PRT,Hydrological,0.0
178,2012,PRT,Hydrological,0.0
179,2013,PRT,Hydrological,0.0
180,2014,PRT,Hydrological,0.0
181,2015,PRT,Hydrological,0.0
182,2016,PRT,Hydrological,0.0
183,2017,PRT,Hydrological,0.0
184,2018,PRT,Hydrological,0.0
185,2019,PRT,Hydrological,0.0
186,2020,PRT,Hydrological,0.0
187,2021,PRT,Hydrological,0.0
188,2022,PRT,Hydrological,0.0
189,1960,PRT,Climatological,0.0
190,1961,PRT,Climatological,0.0
191,1962,PRT,Climatological,0.0
192,1963,PRT,Climatological,0.0
193,1964,PRT,Climatological,0.0
194,1965,PRT,Climatological,0.0
195,1966,PRT,Climatological,0.0
196,1967,PRT,Climatological,0.0
197,1968,PRT,Climatological,0.0
198,1969,PRT,Climatological,0.0
199,1970,PRT,Climatological,0.0
200,1971,PRT,Climatological,0.0
201,1972,PRT,Climatological,0.0
202,1973,PRT,Climatological,0.0
203,1974,PRT,Climatological,0.0
204,1975,PRT,Climatological,0.0
205,1976,PRT,Climatological,0.0
206,1977,PRT,Climatological,0.0
207,1978,PRT,Climatological,0.0
208,1979,PRT,Climatological,0.0
209,1980,PRT,Climatological,0.0
210,1981,PRT,Climatological,0.0
211,1982,PRT,Climatological,0.0
212,1983,PRT,Climatological,0.2550293868378626
213,1984,PRT,Climatological,0.0
214,1985,PRT,Climatological,0.23409345836519843
215,1986,PRT,Climatological,0.0
216,1987,PRT,Climatological,0.0
217,1988,PRT,Climatological,0.0
218,1989,PRT,Climatological,0.0
219,1990,PRT,Climatological,0.0
220,1991,PRT,Climatological,0.0
221,1992,PRT,Climatological,0.0
222,1993,PRT,Climatological,0.0
223,1994,PRT,Climatological,0.0
224,1995,PRT,Climatological,0.0
225,1996,PRT,Climatological,0.0
226,1997,PRT,Climatological,0.010658167698201531
227,1998,PRT,Climatological,0.0
228,1999,PRT,Climatological,0.0
229,2000,PRT,Climatological,0.0
230,2001,PRT,Climatological,0.0
231,2002,PRT,Climatological,0.0
232,2003,PRT,Climatological,1.3982758110504636
233,2004,PRT,Climatological,1.0348398025853047
234,2005,PRT,Climatological,1.2245722717188445
235,2006,PRT,Climatological,0.0
236,2007,PRT,Climatological,0.0
237,2008,PRT,Climatological,0.0
238,2009,PRT,Climatological,0.0
239,2010,PRT,Climatological,0.0
240,2011,PRT,Climatological,0.0
241,2012,PRT,Climatological,0.0
242,2013,PRT,Climatological,0.0
243,2014,PRT,Climatological,0.0
244,2015,PRT,Climatological,0.0
245,2016,PRT,Climatological,0.0941098449398694
246,2017,PRT,Climatological,0.41507467921511054
247,2018,PRT,Climatological,0.0
248,2019,PRT,Climatological,0.0
249,2020,PRT,Climatological,0.0
250,2021,PRT,Climatological,0.0
251,2022,PRT,Climatological,0.0
0,1960,SYR,Geophysical,0.0
1,1961,SYR,Geophysical,0.0
2,1962,SYR,Geophysical,0.0
3,1963,SYR,Geophysical,0.0
4,1964,SYR,Geophysical,0.0
5,1965,SYR,Geophysical,0.0
6,1966,SYR,Geophysical,0.0
7,1967,SYR,Geophysical,0.0
8,1968,SYR,Geophysical,0.0
9,1969,SYR,Geophysical,0.0
10,1970,SYR,Geophysical,0.0
11,1971,SYR,Geophysical,0.0
12,1972,SYR,Geophysical,0.0
13,1973,SYR,Geophysical,0.0
14,1974,SYR,Geophysical,0.0
15,1975,SYR,Geophysical,0.0
16,1976,SYR,Geophysical,0.0
17,1977,SYR,Geophysical,0.0
18,1978,SYR,Geophysical,0.0
19,1979,SYR,Geophysical,0.0
20,1980,SYR,Geophysical,0.0
21,1981,SYR,Geophysical,0.0
22,1982,SYR,Geophysical,0.0
23,1983,SYR,Geophysical,0.0
24,1984,SYR,Geophysical,0.0
25,1985,SYR,Geophysical,0.0
26,1986,SYR,Geophysical,0.0
27,1987,SYR,Geophysical,0.0
28,1988,SYR,Geophysical,0.0
29,1989,SYR,Geophysical,0.0
30,1990,SYR,Geophysical,0.0
31,1991,SYR,Geophysical,0.0
32,1992,SYR,Geophysical,0.0
33,1993,SYR,Geophysical,0.0
34,1994,SYR,Geophysical,0.0
35,1995,SYR,Geophysical,0.0
36,1996,SYR,Geophysical,0.0
37,1997,SYR,Geophysical,0.0
38,1998,SYR,Geophysical,0.0
39,1999,SYR,Geophysical,0.0
40,2000,SYR,Geophysical,0.0
41,2001,SYR,Geophysical,0.0
42,2002,SYR,Geophysical,0.0
43,2003,SYR,Geophysical,0.0
44,2004,SYR,Geophysical,0.0
45,2005,SYR,Geophysical,0.0
46,2006,SYR,Geophysical,0.0
47,2007,SYR,Geophysical,0.0
48,2008,SYR,Geophysical,0.0
49,2009,SYR,Geophysical,0.0
50,2010,SYR,Geophysical,0.0
51,2011,SYR,Geophysical,0.0
52,2012,SYR,Geophysical,0.0
53,2013,SYR,Geophysical,0.0
54,2014,SYR,Geophysical,0.0
55,2015,SYR,Geophysical,0.0
56,2016,SYR,Geophysical,0.0
57,2017,SYR,Geophysical,0.0
58,2018,SYR,Geophysical,0.0
59,2019,SYR,Geophysical,0.0
60,2020,SYR,Geophysical,0.0
61,2021,SYR,Geophysical,0.0
62,2022,SYR,Geophysical,0.0
63,1960,SYR,Meteorological,0.0
64,1961,SYR,Meteorological,0.0
65,1962,SYR,Meteorological,0.0
66,1963,SYR,Meteorological,0.0
67,1964,SYR,Meteorological,0.0
68,1965,SYR,Meteorological,0.0
69,1966,SYR,Meteorological,0.0
70,1967,SYR,Meteorological,0.0
71,1968,SYR,Meteorological,0.0
72,1969,SYR,Meteorological,0.0
73,1970,SYR,Meteorological,0.0
74,1971,SYR,Meteorological,0.0
75,1972,SYR,Meteorological,0.0
76,1973,SYR,Meteorological,0.0
77,1974,SYR,Meteorological,0.0
78,1975,SYR,Meteorological,0.0
79,1976,SYR,Meteorological,0.0
80,1977,SYR,Meteorological,0.0
81,1978,SYR,Meteorological,0.0
82,1979,SYR,Meteorological,0.0
83,1980,SYR,Meteorological,0.0
84,1981,SYR,Meteorological,0.0
85,1982,SYR,Meteorological,0.0
86,1983,SYR,Meteorological,0.0
87,1984,SYR,Meteorological,0.0
88,1985,SYR,Meteorological,0.0
89,1986,SYR,Meteorological,0.0
90,1987,SYR,Meteorological,0.0
91,1988,SYR,Meteorological,0.0
92,1989,SYR,Meteorological,0.0
93,1990,SYR,Meteorological,0.0
94,1991,SYR,Meteorological,0.0
95,1992,SYR,Meteorological,0.0
96,1993,SYR,Meteorological,0.0
97,1994,SYR,Meteorological,0.0
98,1995,SYR,Meteorological,0.0
99,1996,SYR,Meteorological,0.0
100,1997,SYR,Meteorological,0.0
101,1998,SYR,Meteorological,0.0
102,1999,SYR,Meteorological,0.0
103,2000,SYR,Meteorological,0.0
104,2001,SYR,Meteorological,0.0
105,2002,SYR,Meteorological,0.0
106,2003,SYR,Meteorological,0.0
107,2004,SYR,Meteorological,0.0
108,2005,SYR,Meteorological,0.0
109,2006,SYR,Meteorological,0.0
110,2007,SYR,Meteorological,0.0
111,2008,SYR,Meteorological,0.0
112,2009,SYR,Meteorological,0.0
113,2010,SYR,Meteorological,0.0
114,2011,SYR,Meteorological,0.0
115,2012,SYR,Meteorological,0.0
116,2013,SYR,Meteorological,0.0
117,2014,SYR,Meteorological,0.0
118,2015,SYR,Meteorological,0.0
119,2016,SYR,Meteorological,0.0
120,2017,SYR,Meteorological,0.0
121,2018,SYR,Meteorological,0.0
122,2019,SYR,Meteorological,0.0
123,2020,SYR,Meteorological,0.0
124,2021,SYR,Meteorological,0.0
125,2022,SYR,Meteorological,0.0
126,1960,SYR,Hydrological,0.0
127,1961,SYR,Hydrological,0.0
128,1962,SYR,Hydrological,0.0
129,1963,SYR,Hydrological,0.0
130,1964,SYR,Hydrological,0.0
131,1965,SYR,Hydrological,0.0
132,1966,SYR,Hydrological,0.0
133,1967,SYR,Hydrological,1.288231506151269
134,1968,SYR,Hydrological,0.0
135,1969,SYR,Hydrological,0.0
136,1970,SYR,Hydrological,0.0
137,1971,SYR,Hydrological,0.0
138,1972,SYR,Hydrological,0.0
139,1973,SYR,Hydrological,0.0
140,1974,SYR,Hydrological,3.6438943967225637
141,1975,SYR,Hydrological,0.0
142,1976,SYR,Hydrological,0.0
143,1977,SYR,Hydrological,0.0
144,1978,SYR,Hydrological,0.0
145,1979,SYR,Hydrological,0.0
146,1980,SYR,Hydrological,0.0
147,1981,SYR,Hydrological,0.0
148,1982,SYR,Hydrological,0.0
149,1983,SYR,Hydrological,0.0
150,1984,SYR,Hydrological,0.0
151,1985,SYR,Hydrological,0.0
152,1986,SYR,Hydrological,0.0
153,1987,SYR,Hydrological,0.0
154,1988,SYR,Hydrological,0.0
155,1989,SYR,Hydrological,0.0
156,1990,SYR,Hydrological,0.0
157,1991,SYR,Hydrological,0.0
158,1992,SYR,Hydrological,0.0
159,1993,SYR,Hydrological,0.0
160,1994,SYR,Hydrological,0.0
161,1995,SYR,Hydrological,0.0
162,1996,SYR,Hydrological,0.0
163,1997,SYR,Hydrological,0.0
164,1998,SYR,Hydrological,0.0
165,1999,SYR,Hydrological,0.0
166,2000,SYR,Hydrological,0.0
167,2001,SYR,Hydrological,0.0
168,2002,SYR,Hydrological,0.0
169,2003,SYR,Hydrological,0.0
170,2004,SYR,Hydrological,0.0
171,2005,SYR,Hydrological,0.0
172,2006,SYR,Hydrological,0.0
173,2007,SYR,Hydrological,0.0
174,2008,SYR,Hydrological,0.0
175,2009,SYR,Hydrological,0.0
176,2010,SYR,Hydrological,0.0
177,2011,SYR,Hydrological,0.0
178,2012,SYR,Hydrological,0.0
179,2013,SYR,Hydrological,0.0
180,2014,SYR,Hydrological,0.0
181,2015,SYR,Hydrological,0.0
182,2016,SYR,Hydrological,0.0
183,2017,SYR,Hydrological,0.0
184,2018,SYR,Hydrological,0.0
185,2019,SYR,Hydrological,0.0
186,2020,SYR,Hydrological,0.0
187,2021,SYR,Hydrological,0.0
188,2022,SYR,Hydrological,0.0
189,1960,SYR,Climatological,0.0
190,1961,SYR,Climatological,0.0
191,1962,SYR,Climatological,0.0
192,1963,SYR,Climatological,0.0
193,1964,SYR,Climatological,0.0
194,1965,SYR,Climatological,0.0
195,1966,SYR,Climatological,0.0
196,1967,SYR,Climatological,0.0
197,1968,SYR,Climatological,0.0
198,1969,SYR,Climatological,0.0
199,1970,SYR,Climatological,0.0
200,1971,SYR,Climatological,0.0
201,1972,SYR,Climatological,0.0
202,1973,SYR,Climatological,0.0
203,1974,SYR,Climatological,0.0
204,1975,SYR,Climatological,0.0
205,1976,SYR,Climatological,0.0
206,1977,SYR,Climatological,0.0
207,1978,SYR,Climatological,0.0
208,1979,SYR,Climatological,0.0
209,1980,SYR,Climatological,0.0
210,1981,SYR,Climatological,0.0
211,1982,SYR,Climatological,0.0
212,1983,SYR,Climatological,0.0
213,1984,SYR,Climatological,0.0
214,1985,SYR,Climatological,0.0
215,1986,SYR,Climatological,0.0
216,1987,SYR,Climatological,0.0
217,1988,SYR,Climatological,0.0
218,1989,SYR,Climatological,0.0
219,1990,SYR,Climatological,0.0
220,1991,SYR,Climatological,0.0
221,1992,SYR,Climatological,0.0
222,1993,SYR,Climatological,0.0
223,1994,SYR,Climatological,0.0
224,1995,SYR,Climatological,0.0
225,1996,SYR,Climatological,0.0
226,1997,SYR,Climatological,0.0
227,1998,SYR,Climatological,0.0
228,1999,SYR,Climatological,0.0
229,2000,SYR,Climatological,0.0
230,2001,SYR,Climatological,0.0
231,2002,SYR,Climatological,0.0
232,2003,SYR,Climatological,0.0
233,2004,SYR,Climatological,0.0
234,2005,SYR,Climatological,0.0
235,2006,SYR,Climatological,0.0
236,2007,SYR,Climatological,0.0
237,2008,SYR,Climatological,0.0
238,2009,SYR,Climatological,0.0
239,2010,SYR,Climatological,0.0
240,2011,SYR,Climatological,0.0
241,2012,SYR,Climatological,0.0
242,2013,SYR,Climatological,0.0
243,2014,SYR,Climatological,0.0
244,2015,SYR,Climatological,0.0
245,2016,SYR,Climatological,0.0
246,2017,SYR,Climatological,0.0
247,2018,SYR,Climatological,0.0
248,2019,SYR,Climatological,0.0
249,2020,SYR,Climatological,0.0
250,2021,SYR,Climatological,0.0
251,2022,SYR,Climatological,0.0
0,1960,URY,Geophysical,0.0
1,1961,URY,Geophysical,0.0
2,1962,URY,Geophysical,0.0
3,1963,URY,Geophysical,0.0
4,1964,URY,Geophysical,0.0
5,1965,URY,Geophysical,0.0
6,1966,URY,Geophysical,0.0
7,1967,URY,Geophysical,0.0
8,1968,URY,Geophysical,0.0
9,1969,URY,Geophysical,0.0
10,1970,URY,Geophysical,0.0
11,1971,URY,Geophysical,0.0
12,1972,URY,Geophysical,0.0
13,1973,URY,Geophysical,0.0
14,1974,URY,Geophysical,0.0
15,1975,URY,Geophysical,0.0
16,1976,URY,Geophysical,0.0
17,1977,URY,Geophysical,0.0
18,1978,URY,Geophysical,0.0
19,1979,URY,Geophysical,0.0
20,1980,URY,Geophysical,0.0
21,1981,URY,Geophysical,0.0
22,1982,URY,Geophysical,0.0
23,1983,URY,Geophysical,0.0
24,1984,URY,Geophysical,0.0
25,1985,URY,Geophysical,0.0
26,1986,URY,Geophysical,0.0
27,1987,URY,Geophysical,0.0
28,1988,URY,Geophysical,0.0
29,1989,URY,Geophysical,0.0
30,1990,URY,Geophysical,0.0
31,1991,URY,Geophysical,0.0
32,1992,URY,Geophysical,0.0
33,1993,URY,Geophysical,0.0
34,1994,URY,Geophysical,0.0
35,1995,URY,Geophysical,0.0
36,1996,URY,Geophysical,0.0
37,1997,URY,Geophysical,0.0
38,1998,URY,Geophysical,0.0
39,1999,URY,Geophysical,0.0
40,2000,URY,Geophysical,0.0
41,2001,URY,Geophysical,0.0
42,2002,URY,Geophysical,0.0
43,2003,URY,Geophysical,0.0
44,2004,URY,Geophysical,0.0
45,2005,URY,Geophysical,0.0
46,2006,URY,Geophysical,0.0
47,2007,URY,Geophysical,0.0
48,2008,URY,Geophysical,0.0
49,2009,URY,Geophysical,0.0
50,2010,URY,Geophysical,0.0
51,2011,URY,Geophysical,0.0
52,2012,URY,Geophysical,0.0
53,2013,URY,Geophysical,0.0
54,2014,URY,Geophysical,0.0
55,2015,URY,Geophysical,0.0
56,2016,URY,Geophysical,0.0
57,2017,URY,Geophysical,0.0
58,2018,URY,Geophysical,0.0
59,2019,URY,Geophysical,0.0
60,2020,URY,Geophysical,0.0
61,2021,URY,Geophysical,0.0
62,2022,URY,Geophysical,0.0
63,1960,URY,Meteorological,0.0
64,1961,URY,Meteorological,0.0
65,1962,URY,Meteorological,0.0
66,1963,URY,Meteorological,0.0
67,1964,URY,Meteorological,0.0
68,1965,URY,Meteorological,0.0
69,1966,URY,Meteorological,0.0
70,1967,URY,Meteorological,0.0
71,1968,URY,Meteorological,0.0
72,1969,URY,Meteorological,0.0
73,1970,URY,Meteorological,0.0
74,1971,URY,Meteorological,0.0
75,1972,URY,Meteorological,0.0
76,1973,URY,Meteorological,0.0
77,1974,URY,Meteorological,0.0
78,1975,URY,Meteorological,0.0
79,1976,URY,Meteorological,0.0
80,1977,URY,Meteorological,0.0
81,1978,URY,Meteorological,0.0
82,1979,URY,Meteorological,0.0
83,1980,URY,Meteorological,0.0
84,1981,URY,Meteorological,0.0
85,1982,URY,Meteorological,0.0
86,1983,URY,Meteorological,0.0
87,1984,URY,Meteorological,0.0
88,1985,URY,Meteorological,0.0
89,1986,URY,Meteorological,0.0
90,1987,URY,Meteorological,0.0
91,1988,URY,Meteorological,0.0
92,1989,URY,Meteorological,0.0
93,1990,URY,Meteorological,0.0
94,1991,URY,Meteorological,0.0
95,1992,URY,Meteorological,0.0
96,1993,URY,Meteorological,0.0
97,1994,URY,Meteorological,0.0
98,1995,URY,Meteorological,0.0
99,1996,URY,Meteorological,0.0
100,1997,URY,Meteorological,0.0
101,1998,URY,Meteorological,0.0
102,1999,URY,Meteorological,0.0
103,2000,URY,Meteorological,0.0
104,2001,URY,Meteorological,0.0
105,2002,URY,Meteorological,0.13695807650368938
106,2003,URY,Meteorological,0.0
107,2004,URY,Meteorological,0.0
108,2005,URY,Meteorological,0.0
109,2006,URY,Meteorological,0.0
110,2007,URY,Meteorological,0.0
111,2008,URY,Meteorological,0.0
112,2009,URY,Meteorological,0.0
113,2010,URY,Meteorological,0.0
114,2011,URY,Meteorological,0.0
115,2012,URY,Meteorological,0.0
116,2013,URY,Meteorological,0.0
117,2014,URY,Meteorological,0.0
118,2015,URY,Meteorological,0.0
119,2016,URY,Meteorological,0.0
120,2017,URY,Meteorological,0.0
121,2018,URY,Meteorological,0.0
122,2019,URY,Meteorological,0.0
123,2020,URY,Meteorological,0.0
124,2021,URY,Meteorological,0.0
125,2022,URY,Meteorological,0.0
126,1960,URY,Hydrological,0.0
127,1961,URY,Hydrological,0.0
128,1962,URY,Hydrological,0.0
129,1963,URY,Hydrological,0.0
130,1964,URY,Hydrological,0.0
131,1965,URY,Hydrological,0.0
132,1966,URY,Hydrological,0.0
133,1967,URY,Hydrological,2.1160303919216314
134,1968,URY,Hydrological,0.0
135,1969,URY,Hydrological,0.0
136,1970,URY,Hydrological,0.0
137,1971,URY,Hydrological,0.0
138,1972,URY,Hydrological,0.0
139,1973,URY,Hydrological,0.0
140,1974,URY,Hydrological,0.0
141,1975,URY,Hydrological,0.0
142,1976,URY,Hydrological,0.0
143,1977,URY,Hydrological,0.0
144,1978,URY,Hydrological,0.0
145,1979,URY,Hydrological,0.0
146,1980,URY,Hydrological,0.0
147,1981,URY,Hydrological,0.0
148,1982,URY,Hydrological,0.0
149,1983,URY,Hydrological,0.0
150,1984,URY,Hydrological,0.0
151,1985,URY,Hydrological,0.0
152,1986,URY,Hydrological,0.0
153,1987,URY,Hydrological,0.0
154,1988,URY,Hydrological,0.0
155,1989,URY,Hydrological,0.0
156,1990,URY,Hydrological,0.0
157,1991,URY,Hydrological,0.0
158,1992,URY,Hydrological,0.0
159,1993,URY,Hydrological,0.0
160,1994,URY,Hydrological,0.0
161,1995,URY,Hydrological,0.0
162,1996,URY,Hydrological,0.0
163,1997,URY,Hydrological,0.0
164,1998,URY,Hydrological,0.02578992309375515
165,1999,URY,Hydrological,0.0
166,2000,URY,Hydrological,0.0
167,2001,URY,Hydrological,0.0
168,2002,URY,Hydrological,0.0
169,2003,URY,Hydrological,0.0
170,2004,URY,Hydrological,0.0
171,2005,URY,Hydrological,0.0
172,2006,URY,Hydrological,0.0
173,2007,URY,Hydrological,0.16952837808230772
174,2008,URY,Hydrological,0.0
175,2009,URY,Hydrological,0.0
176,2010,URY,Hydrological,0.0
177,2011,URY,Hydrological,0.0
178,2012,URY,Hydrological,0.0
179,2013,URY,Hydrological,0.0
180,2014,URY,Hydrological,0.0
181,2015,URY,Hydrological,0.0
182,2016,URY,Hydrological,0.006752250246477417
183,2017,URY,Hydrological,0.0
184,2018,URY,Hydrological,0.0
185,2019,URY,Hydrological,0.0
186,2020,URY,Hydrological,0.0
187,2021,URY,Hydrological,0.0
188,2022,URY,Hydrological,0.0
189,1960,URY,Climatological,0.0
190,1961,URY,Climatological,0.0
191,1962,URY,Climatological,0.0
192,1963,URY,Climatological,0.0
193,1964,URY,Climatological,0.0
194,1965,URY,Climatological,0.0
195,1966,URY,Climatological,0.0
196,1967,URY,Climatological,0.0
197,1968,URY,Climatological,0.0
198,1969,URY,Climatological,0.0
199,1970,URY,Climatological,0.0
200,1971,URY,Climatological,0.0
201,1972,URY,Climatological,0.0
202,1973,URY,Climatological,0.0
203,1974,URY,Climatological,0.0
204,1975,URY,Climatological,0.0
205,1976,URY,Climatological,0.0
206,1977,URY,Climatological,0.0
207,1978,URY,Climatological,0.0
208,1979,URY,Climatological,0.0
209,1980,URY,Climatological,0.0
210,1981,URY,Climatological,0.0
211,1982,URY,Climatological,0.0
212,1983,URY,Climatological,0.0
213,1984,URY,Climatological,0.0
214,1985,URY,Climatological,0.0
215,1986,URY,Climatological,0.0
216,1987,URY,Climatological,0.0
217,1988,URY,Climatological,0.0
218,1989,URY,Climatological,0.0
219,1990,URY,Climatological,0.0
220,1991,URY,Climatological,0.0
221,1992,URY,Climatological,0.0
222,1993,URY,Climatological,0.0
223,1994,URY,Climatological,0.0
224,1995,URY,Climatological,0.0
225,1996,URY,Climatological,0.0
226,1997,URY,Climatological,0.0
227,1998,URY,Climatological,0.0
228,1999,URY,Climatological,1.2867954199135148
229,2000,URY,Climatological,0.0
230,2001,URY,Climatological,0.0
231,2002,URY,Climatological,0.0
232,2003,URY,Climatological,0.0
233,2004,URY,Climatological,0.0
234,2005,URY,Climatological,0.0
235,2006,URY,Climatological,0.0
236,2007,URY,Climatological,0.0
237,2008,URY,Climatological,0.0
238,2009,URY,Climatological,0.0
239,2010,URY,Climatological,0.0
240,2011,URY,Climatological,0.0
241,2012,URY,Climatological,0.0
242,2013,URY,Climatological,0.0
243,2014,URY,Climatological,0.0
244,2015,URY,Climatological,0.0
245,2016,URY,Climatological,0.0
246,2017,URY,Climatological,0.0
247,2018,URY,Climatological,1.053390256350831
248,2019,URY,Climatological,0.0
249,2020,URY,Climatological,0.0
250,2021,URY,Climatological,0.0
251,2022,URY,Climatological,0.0
0,1960,LSO,Geophysical,0.0
1,1961,LSO,Geophysical,0.0
2,1962,LSO,Geophysical,0.0
3,1963,LSO,Geophysical,0.0
4,1964,LSO,Geophysical,0.0
5,1965,LSO,Geophysical,0.0
6,1966,LSO,Geophysical,0.0
7,1967,LSO,Geophysical,0.0
8,1968,LSO,Geophysical,0.0
9,1969,LSO,Geophysical,0.0
10,1970,LSO,Geophysical,0.0
11,1971,LSO,Geophysical,0.0
12,1972,LSO,Geophysical,0.0
13,1973,LSO,Geophysical,0.0
14,1974,LSO,Geophysical,0.0
15,1975,LSO,Geophysical,0.0
16,1976,LSO,Geophysical,0.0
17,1977,LSO,Geophysical,0.0
18,1978,LSO,Geophysical,0.0
19,1979,LSO,Geophysical,0.0
20,1980,LSO,Geophysical,0.0
21,1981,LSO,Geophysical,0.0
22,1982,LSO,Geophysical,0.0
23,1983,LSO,Geophysical,0.0
24,1984,LSO,Geophysical,0.0
25,1985,LSO,Geophysical,0.0
26,1986,LSO,Geophysical,0.0
27,1987,LSO,Geophysical,0.0
28,1988,LSO,Geophysical,0.0
29,1989,LSO,Geophysical,0.0
30,1990,LSO,Geophysical,0.0
31,1991,LSO,Geophysical,0.0
32,1992,LSO,Geophysical,0.0
33,1993,LSO,Geophysical,0.0
34,1994,LSO,Geophysical,0.0
35,1995,LSO,Geophysical,0.0
36,1996,LSO,Geophysical,0.0
37,1997,LSO,Geophysical,0.0
38,1998,LSO,Geophysical,0.0
39,1999,LSO,Geophysical,0.0
40,2000,LSO,Geophysical,0.0
41,2001,LSO,Geophysical,0.0
42,2002,LSO,Geophysical,0.0
43,2003,LSO,Geophysical,0.0
44,2004,LSO,Geophysical,0.0
45,2005,LSO,Geophysical,0.0
46,2006,LSO,Geophysical,0.0
47,2007,LSO,Geophysical,0.0
48,2008,LSO,Geophysical,0.0
49,2009,LSO,Geophysical,0.0
50,2010,LSO,Geophysical,0.0
51,2011,LSO,Geophysical,0.0
52,2012,LSO,Geophysical,0.0
53,2013,LSO,Geophysical,0.0
54,2014,LSO,Geophysical,0.0
55,2015,LSO,Geophysical,0.0
56,2016,LSO,Geophysical,0.0
57,2017,LSO,Geophysical,0.0
58,2018,LSO,Geophysical,0.0
59,2019,LSO,Geophysical,0.0
60,2020,LSO,Geophysical,0.0
61,2021,LSO,Geophysical,0.0
62,2022,LSO,Geophysical,0.0
63,1960,LSO,Meteorological,0.0
64,1961,LSO,Meteorological,0.0
65,1962,LSO,Meteorological,0.0
66,1963,LSO,Meteorological,0.0
67,1964,LSO,Meteorological,0.0
68,1965,LSO,Meteorological,0.0
69,1966,LSO,Meteorological,0.0
70,1967,LSO,Meteorological,0.0
71,1968,LSO,Meteorological,0.0
72,1969,LSO,Meteorological,0.0
73,1970,LSO,Meteorological,0.0
74,1971,LSO,Meteorological,0.0
75,1972,LSO,Meteorological,0.0
76,1973,LSO,Meteorological,0.0
77,1974,LSO,Meteorological,0.0
78,1975,LSO,Meteorological,0.0
79,1976,LSO,Meteorological,0.0
80,1977,LSO,Meteorological,0.0
81,1978,LSO,Meteorological,0.0
82,1979,LSO,Meteorological,0.0
83,1980,LSO,Meteorological,0.0
84,1981,LSO,Meteorological,0.0
85,1982,LSO,Meteorological,0.0
86,1983,LSO,Meteorological,0.0
87,1984,LSO,Meteorological,0.0
88,1985,LSO,Meteorological,0.0
89,1986,LSO,Meteorological,0.0
90,1987,LSO,Meteorological,0.0
91,1988,LSO,Meteorological,0.0
92,1989,LSO,Meteorological,0.0
93,1990,LSO,Meteorological,0.0
94,1991,LSO,Meteorological,0.0
95,1992,LSO,Meteorological,0.0
96,1993,LSO,Meteorological,0.0
97,1994,LSO,Meteorological,0.0
98,1995,LSO,Meteorological,0.0
99,1996,LSO,Meteorological,0.0
100,1997,LSO,Meteorological,0.0
101,1998,LSO,Meteorological,0.0
102,1999,LSO,Meteorological,0.0
103,2000,LSO,Meteorological,0.0
104,2001,LSO,Meteorological,0.0
105,2002,LSO,Meteorological,0.0
106,2003,LSO,Meteorological,0.0
107,2004,LSO,Meteorological,0.0
108,2005,LSO,Meteorological,0.0
109,2006,LSO,Meteorological,0.0
110,2007,LSO,Meteorological,0.0
111,2008,LSO,Meteorological,0.0
